Date,Loc,TempLow,TempHigh,Evaporation,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,WindSpeed9am,WindSpeed3pm,DayHumidity,NightHumidity,Pressure9am,Pressure3pm,DayCloud,NightCloud,Temp9am,Temp3pm,Label,RISK_MM
,Canberra,5.3,18.44,5.389920928,8.094581609,NW,,NNW,NW,,33,76.10257,,,,6.4,3.4,13.85,11.32,0,1.1
2015/3/5,GoldCoast,13.1,30.08,,8.094581609,S,,,S,11,,,,1023.296,,,3.705932297,26.98,23.36,0,3.8
2013/3/8,Wollongong,12.5,29.24,,8.094581609,WNW,,WNW,,,,,65.73230614,,1006.952,4.133812722,3.705932297,24.51,22.66,0,4.7
2011/5/15,Hobart,-0.4,19.16,-5.2,,NNW,32,NNW,NNW,12,-7,,,1035.728,1026.4,4.133812722,3.705932297,,12.72,0,1.5
2015/11/23,Sale,7.4,34.04,10,11.06,E,21,NE,W,20,16,52.1423928,,1017.696,,1.6,0.1,24.51,30.36,0,18
2010/12/24,Watsonia,9.5,24.08,3.2,,N,61,NNW,,,-3,110.1707328,31.58059879,1020.272,1015.312,6.4,6.7,20.87,13.7,0,6.4
2010/3/6,WaggaWagga,-2.65,31.4,0.4,,N,36,E,N,26,48,35.29344114,100.2206832,1023.52,1014.608,1.6,0.1,20.61,26.72,0,3.5
2013/4/13,Dartmoor,4.85,19.16,-5.2,5.7,S,14,NW,S,,54,,,1027.328,1020.592,4.133812722,,13.98,,0,3.2
2014/2/19,Richmond,,29.96,5.389920928,8.094581609,WSW,77,,W,49,36,,66.61978746,1014.672,,4.133812722,0.1,26.46,25.32,0,0.1
2013/7/13,Cairns,30.2,41.6,2,9.06,,16,,NE,-5,,65.13940348,,1011.088,1005.984,5.6,4.5,39.98,37.64,0,
2015/8/27,Witchcliffe,13.1,25.28,5.389920928,8.094581609,WSW,91,SW,SSW,49,3,,41.75868665,1013.328,1013.376,4.133812722,3.705932297,22.56,13.98,1,6.3
2017/1/22,Watsonia,8.15,32.48,,,N,,NNE,N,17,53,42.35010047,62.61331844,1012.768,1005.984,5.6,6.7,28.93,27.42,0,10.9
2008/12/12,Sydney,12.95,31.76,0.4,,,57.38314977,W,,19,,,107.0912378,,1022.44,1.6,,21.65,25.74,0,4.8
,Townsville,29,39.92,9.2,2.82,ESE,41,SE,ESE,,39,73.84508832,95.18702321,1009.744,,,6.7,36.34,,1,1.3
2013/6/3,MelbourneAirport,0.2,23.72,-2.4,9.46,S,53,N,SW,21,18,53.45520638,,1036.064,1025.872,1.6,0.1,14.76,18.04,0,0.9
2015/4/12,Cairns,,40.28,82.8,8.094581609,NE,28,,NE,43,60,64.00008322,66.0351799,1015.792,1009.24,1.6,3.705932297,,35.4,0,0.8
,Penrith,6.5,28.04,5.389920928,8.094581609,WNW,-9,,WNW,28,9,,132.9336606,,,4.133812722,3.705932297,,,0,1.9
2011/10/31,MountGinini,-7.75,8.24,5.389920928,8.094581609,SSW,55,SSW,SW,6,16,,38.73176443,1020.198382,,4.133812722,3.705932297,4.36,-0.86,0,3.5
2010/8/17,Mildura,,43.04,8,8.34,WSW,70,W,NNW,38,53,,134.3804429,1009.968,1001.32,7.2,,25.81,39.04,0,3.2
2010/9/18,Richmond,20.75,27.56,-2.4,,,13,SSE,S,,19,,73.46155159,1012.768,,4.133812722,,,,1,7.5
2010/12/9,Nuriootpa,11,28.16,8.4,12.02,SSE,69,S,SSE,52,,46.99652828,77.92896401,1018.816,1012.936,5.6,0.1,20.22,,0,0.1
,Mildura,13.55,,,2.66,,78,,,38,61,69.22703204,114.676383,,,1.6,6.7,21.91,23.08,0,3.1
2013/12/20,SalmonGums,5.75,20.72,5.389920928,8.094581609,SSW,73,WSW,SW,18,12,54.03203702,103.2847792,,1013.610038,4.133812722,3.705932297,15.67,,1,4.4
2011/12/27,Watsonia,4.1,21.08,-4.4,3.22,SSW,69,,SSE,-8,32,,115.6845728,1027.888,1021.56,6.4,6.7,15.28,13,1,4.7
2015/1/5,GoldCoast,16.25,27.8,,,SSW,68,NW,W,,66,,,1010.416,1005.896,4.133812722,3.705932297,24.77,20.42,0,3.3
2015/11/20,Sale,20.75,55.88,,,E,75,SSW,WNW,39,48,19.50754705,,1012.656,1008.184,1.6,1.2,40.63,55.14,0,0.7
2012/11/11,Williamtown,15.2,37.4,5.389920928,8.094581609,ESE,53,WSW,ESE,,39,51.85253459,93.55323026,,1015.224,,3.705932297,28.67,33.16,0,
,Williamtown,,22.52,5.2,,WSW,,WNW,WSW,,39,49.77630398,74.20751486,1026.992,,1.6,,14.63,15.66,0,3.2
2016/8/10,Newcastle,22.1,,5.389920928,8.094581609,,,SE,,20,25.43587904,57.43662096,103.3434667,1020.198382,1013.610038,,3.705932297,34,26.51988214,0,0
2016/6/19,MountGambier,,,5.389920928,8.094581609,,33,SE,,54,,87.03397989,87.68407625,1020.048,1010.912,7.2,7.8,15.02,12.3,0,5.8
2013/1/19,WaggaWagga,,25.16,-1.6,7.06,,54,ENE,,,40,59.07330213,80.21690025,,1008.536,5.6,2.3,21.39,17.2,0,
2016/3/14,Walpole,,22.76,5.389920928,,,,,,37,15,75.5081044,83.07466382,1027.104,,4.133812722,3.705932297,19.44,16.92,0,0.5
2011/12/28,Portland,8.75,,2,4.9,WSW,75,W,,39,11,69.02363136,,,1007.304,5.6,6.7,21.91,19.16,0,10.7
2013/10/14,Penrith,3.5,30.32,5.389920928,8.094581609,S,10,,SW,40,17,,95.04019631,1020.198382,1013.610038,,,18.4,26.3,0,1.1
,BadgerysCreek,5.15,24.56,5.389920928,8.094581609,WSW,31,WSW,SW,18,58,,77.40561161,1020.272,1016.368,4.133812722,3.705932297,19.7,18.18,0,4.1
2017/1/6,Woomera,,,13.2,,SSE,27,SE,ESE,27,25,,99.4090486,1015.008,1008.888,0.8,-1,,40.86,0,3.8
2013/8/7,NorahHead,16.1,30.32,5.389920928,8.094581609,S,,SSW,S,10,15,58.94921903,,1015.904,1012.672,4.133812722,3.705932297,25.94,20.98,0,4.5
2015/5/18,Bendigo,-7,20.24,5.389920928,8.094581609,SSE,86,SSW,,47,42,47.23946443,,1017.808,1013.552,,2.3,14.89,12.86,0,3.5
2014/2/7,SydneyAirport,30.05,51.32,17.6,5.54,SSW,94,,,38,,87.93763095,,1008.848,1008.8,6.4,6.7,46.09,29.38,0,2.2
2013/10/23,Darwin,30.35,38.36,5.2,1.78,W,,W,W,10,44,99.21920865,84.99831554,1007.28,1003.432,,,36.6,33.3,1,18.3
,Nuriootpa,,,6,11.62,SE,25,NE,WSW,7,4,34.76761167,,1020.384,1012.144,,,30.36,,0,3.2
,Albany,9.8,20.6,-3.6,2.02,,56.38314977,WSW,SW,36,,,66.12931651,1020.272,1014.872,6.4,6.7,,13.98,1,3.7
2016/6/22,Sale,15.2,,5.389920928,8.094581609,E,,,E,24,66,54.87972716,101.1152522,1016.128,1006.16,4.133812722,3.705932297,30.36,38.06,0,
2013/9/29,Cobar,3.95,29.6,1.6,8.094581609,SSW,,,,11,47,,95.25016586,,1019.712,0.8,0.1,21.13,25.18,0,0.8
2015/3/3,,5,28.64,-0.4,9.54,SSE,,E,SSE,,,74.79225679,73.36255362,1019.376,1011.792,4,6.7,21.13,20.84,0,7.3
2010/4/8,Canberra,16.4,51.8,5.389920928,8.094581609,,79,N,NE,-5,49,11.35717393,82.75995708,1013.664,1006.336,4.133812722,,35.69,47.72,0,
2009/6/23,AliceSprings,17.6,50.48,25.6,12.26,ESE,66,ENE,SSE,,41,-9.435245865,52.09141283,1016.688,,1.6,0.1,44.01,48,0,1.1
2010/6/11,AliceSprings,5.75,,17.6,10.1,SSE,,,SE,57,37,5.020936283,58.25412442,1023.968,,,7.8,,28.12,0,2.9
2010/1/29,Dartmoor,12.5,26.72,1.6,7.22,,42,S,SW,,24,56.86000451,99.44311576,1025.76,1021.648,4.133812722,3.705932297,21.13,19.3,0,2.1
,Richmond,7.55,45.2,6.4,8.094581609,SE,29,SE,W,,57,15.21642726,97.6508686,1022.512,,4.133812722,3.705932297,,43.1,0,3.1
2015/6/29,Nuriootpa,,21.8,-0.4,3.62,SE,42,,,,-1,55.40830122,106.5178967,1030.8,1022.528,5.6,6.7,13.98,14.54,0,1
2010/3/10,,16.1,42.92,2,10.42,,63,NNE,W,38,,27.94950395,89.30025598,1023.968,1015.664,4.133812722,,28.54,40.16,0,3.7
2009/12/7,AliceSprings,26.3,48.32,16.8,6.18,SW,92,NW,SW,44,45,44.85145132,42.77790119,,1006.424,4,6.7,47.26,,0,2.3
2012/8/12,,24.5,38.6,6.4,,,63.38314977,,E,,15,75.09877145,65.90013598,,1017.16,3.2,0.1,32.44,32.6,0,0.5
2013/6/23,Perth,1.1,27.44,-4.4,,N,9,NE,,-7,11,,107.0634086,,1024.464,0.8,,17.49,22.24,0,1.4
2015/11/11,Moree,15.65,48.2,14,11.78,,37,E,WNW,2,-5,-0.880597424,59.35155536,1016.24,1009.768,,,36.73,44.92,0,3.8
2013/5/3,Cobar,6.5,,-1.6,,NNE,,NE,NNE,13,17,109.0724317,57.37173934,1011.536,,6.4,6.7,14.89,11.74,0,40.3
2013/6/23,Launceston,-7.9,19.52,5.389920928,8.094581609,,12,E,NW,,46,77.86302603,117.1915722,1020.198382,1013.610038,4.133812722,3.705932297,,12.72,0,2.3
2016/5/27,Witchcliffe,5.9,25.4,5.389920928,8.094581609,WNW,46,,NW,31,44,72.2066118,123.2593441,1024.304,1017.6,,3.705932297,18.92,,1,4.4
2010/9/23,NorahHead,14.15,24.92,5.389920928,8.094581609,SSW,,SW,SSW,31,10,66.79235079,60.75788629,1016.576,1013.112,4.133812722,3.705932297,22.04,,1,
,Uluru,12.2,43.88,,8.094581609,WNW,39,SSE,,-9,20,9.367798439,73.35535175,1017.696,,4.133812722,3.705932297,31.01,,0,3.4
2008/7/28,Wollongong,19.7,,5.389920928,,,31,N,NE,,,71.36791906,66.48060905,1019.04,1010.648,4.133812722,3.705932297,30.23,28.12,0,1.9
2014/4/25,Hobart,10.25,29.84,4.8,,NNW,65,,ESE,,25,,75.89971372,1019.264,1014.344,4.133812722,,22.95,22.1,1,
2009/6/30,Brisbane,7.4,30.8,0.4,9.54,W,36,SW,ENE,49,40,57.27707019,76.13036925,1028.448,1019.624,1.6,0.1,20.61,22.52,0,1.3
2012/5/18,Cobar,23.75,30.68,2.4,8.094581609,SW,37,SSW,WSW,1,44,78.66926244,,1005.824,1004.84,6.4,6.7,29.97,25.46,1,2.8
2010/4/8,Brisbane,23.45,39.56,10,10.98,SSE,71,S,ESE,41,11,50.0152636,,,1011.88,3.2,2.3,36.86,33.44,0,
2014/10/13,,4.4,,-5.6,5.3,,,WNW,WSW,33,11,111.1225328,82.1616491,1026.208,1019.8,4.133812722,3.705932297,13.07,11.6,1,8.6
2016/1/7,Ballarat,17.75,,5.389920928,8.094581609,ESE,48,SE,NNE,,43,,52.43164265,,1009.68,2.4,,35.69,26.16,0,1.9
2008/12/11,,-0.1,26.6,5.389920928,8.094581609,,,,NW,-14,15,49.21236508,130.9705146,1029.68,1021.032,,,15.28,22.1,0,2.2
,Newcastle,9.5,40.52,,,,40.38314977,SE,NW,2,5,19.68453501,86.03558009,,1013.610038,1.6,,29.45,37.64,0,
,NorfolkIsland,24.8,,11.2,9.78,,,SE,,44,44,58.24266215,,1024.864,1018.216,5.6,1.2,,28.4,0,2
2014/7/22,Moree,4.85,37.16,10,11.62,SSW,44,SSE,SW,22,20,1.159365791,63.07781708,1024.528,1016.104,1.6,-1,28.28,32.74,0,1.1
2017/2/18,,12.5,25.4,,,,58,NNW,S,26,12,,78.79563985,1007.408,,6.4,,,,1,4.7
2012/2/27,,0.2,18.08,-1.6,4.1,SSE,80,SSE,SSE,,42,,,1029.568,1022.264,6.4,6.7,15.28,,0,4
2011/11/6,Nuriootpa,5.6,28.52,,10.18,,83,,SSE,25,25,33.9208728,76.28412757,,1017.6,,1.2,19.83,,0,3
2013/12/2,Uluru,12.2,42.8,,8.094581609,E,,SE,,31,48,5.753804991,63.91603171,1022.624,1014.256,4.133812722,3.705932297,29.45,,0,
,SalmonGums,,,,,N,59,,N,,60,7.502442479,67.9492079,1020.198382,1013.610038,4.133812722,3.705932297,,46.18,0,
2012/9/20,,32.3,44,3.6,9.54,WNW,23,,WNW,-4,,68.5419032,96.80469616,1014.448,1008.272,5.6,1.2,40.63,40.3,0,2.5
2013/10/5,Perth,14.45,37.52,7.2,10.1,SW,65,NE,SW,4,13,,64.88519705,1018.592,1013.816,0.8,-1,31.14,32.74,0,1.8
2010/10/11,Sale,17.6,50.84,8,11.06,,95,WNW,SSE,57,56,31.86322054,82.03931068,1014.56,,6.4,,35.69,42.26,0,3.7
2014/12/19,Mildura,,23.36,,,W,25,NW,,,36,57.25842944,116.876486,1026.768,1020.328,1.6,2.3,12.55,17.76,0,
2014/2/17,Tuggeranong,9.65,41,5.389920928,,ENE,,ENE,NNW,-1,13,32.23774909,101.3175944,,1010.384,4.133812722,,,36.24,0,0.7
2013/8/25,Hobart,14,35.84,5.2,11.86,SE,86,NNW,SE,43,51,66.36516249,73.83120585,1018.48,1013.2,1.6,0.1,27.37,24.48,0,0.4
,Wollongong,15.8,29.6,5.389920928,,SSE,35,SSE,SSE,39,46,,63.81967384,,1018.744,4.133812722,7.8,29.19,22.52,0,1.8
,Williamtown,,24.44,-2.4,6.18,E,52,WNW,SE,2,59,64.49325847,,1032.928,1023.76,,4.5,15.15,18.88,1,1.7
2016/9/20,Nhil,-3.1,,5.389920928,8.094581609,SSE,4,S,S,,44,54.85844877,126.4164275,,1022,4.133812722,3.705932297,11.51,21.12,0,2.4
2016/10/8,Newcastle,,32.96,5.389920928,,,,NW,SE,10,,42.32276092,,1020.198382,1013.610038,,0.1,24.9,27.7,0,3.8
2011/11/6,Hobart,9.95,21.68,-4,9.46,,14,NE,ESE,14,11,85.87952469,,1040.544,1030.36,4.133812722,3.705932297,18.4,15.1,0,1.5
2016/7/6,,15.65,,5.389920928,8.094581609,SE,25,SE,W,33,,43.60871394,133.8305233,,,4.133812722,0.1,25.81,36.66,0,3.3
2016/2/22,,10.1,20.48,5.389920928,,S,58,SSW,,32,52,83.55663057,86.27046383,1020.198382,1013.610038,,3.705932297,18.92,14.54,1,3.3
2012/1/30,Darwin,28.7,44.48,6.4,10.66,ENE,54,,ENE,36,11,41.60337082,97.97703914,1013.328,1007.304,2.4,,39.98,41.42,0,
2013/1/1,Ballarat,6.05,29.36,5.389920928,8.094581609,SSW,,SSW,SW,5,25,58.98348599,,1026.096,1019.096,,3.705932297,,23.92,0,3.2
2010/4/5,Katherine,13.1,42.8,10,,ESE,55,SE,E,27,12,27.58253342,,1017.024,,0.8,,31.14,40.3,0,
2013/8/22,Woomera,0.95,26.72,-2.8,9.78,N,62,NE,NW,3,13,37.21403068,105.730703,,1019.448,0.8,-1,15.15,21.54,0,3.4
,Mildura,24.65,40.76,7.2,6.98,SW,,NNE,,12,19,,112.4015251,1005.824,,,4.5,30.88,,1,41.2
,GoldCoast,13.85,33.2,,8.094581609,,,S,ESE,49,29,46.23603417,53.93435419,1016.464,1010.736,4.133812722,3.705932297,31.4,26.86,0,2.4
2014/12/14,,16.1,33.68,,,WSW,48,SSW,SW,,53,52.58383448,64.94670332,1013.104,1008.096,7.2,2.3,,,0,2.8
2011/3/26,Newcastle,,,5.389920928,8.094581609,,50.38314977,NE,,32,25.43587904,56.02125382,90.00521666,1020.198382,1013.610038,5.6,3.705932297,35.56,26.51988214,0,1.2
,Sydney,,,-5.6,7.14,W,57,WNW,WNW,3,16,40.39688446,121.7491402,1025.424,1017.864,5.6,1.2,12.68,17.2,0,2.7
2016/12/22,Hobart,18.65,25.28,20,4.9,SW,46,NW,SW,41,60,51.75879571,,,1011.792,6.4,5.6,,17.2,0,
2009/1/7,,13.4,31.28,5.389920928,8.094581609,,58,WSW,S,-6,,69.33605914,120.8735008,1027.776,1021.296,4.133812722,,20.09,24.34,1,4.3
2009/11/2,Darwin,24.5,42.32,4.4,10.42,ESE,24,,ENE,35,28,24.80692688,84.83283605,1015.568,1009.592,1.6,2.3,33.09,40.02,0,0.2
2013/9/15,PearceRAAF,8.9,,5.389920928,6.9,E,47,E,ESE,,31,58.71280883,,1025.2,,,3.705932297,18.79,19.02,0,0.7
2017/4/3,Albury,,32.24,5.389920928,8.094581609,SSE,,,SSE,30,,73.13116785,82.25654687,,1014.52,7.2,7.8,,25.74,1,10.1
2011/11/19,Bendigo,4.85,39.32,5.389920928,,N,106,ENE,N,3,59,,99.4090486,1012.432,1001.408,1.6,5.6,23.73,,0,6.5
2017/3/12,Hobart,11.75,32,,,WNW,51,NNW,NW,18,43,35.02286243,86.42323201,1009.52,,4.133812722,3.705932297,23.21,25.88,0,0.4
2012/9/1,SydneyAirport,20,28.16,0.4,5.22,S,86,SW,SSW,46,19,86.79029723,94.48683347,1017.136,,,5.6,25.03,22.66,1,2.8
2016/12/9,Wollongong,7.1,20.36,5.389920928,,W,78,WSW,W,26,,41.72742627,69.93896667,1011.2,1011.088,,3.705932297,15.15,,0,3.8
2012/11/21,Walpole,8.75,28.16,,8.094581609,NW,,,NW,43,,65.21918812,83.46488266,1028.224,1018.92,4.133812722,,21.78,23.36,0,4
2017/3/22,Mildura,4.55,40.04,4.8,10.9,WNW,71,NNE,,-4,47,,,1029.904,1018.216,1.6,-1,29.19,,0,
,Sydney,27.05,35.24,8,6.98,,,ENE,,51,39,73.64585341,90.81078916,1018.368,1012.936,4.133812722,3.705932297,34.13,31.9,1,0.5
2014/7/8,Sydney,21.2,,,9.7,S,93,NW,WNW,-3,62,5.447370434,65.39419201,1010.864,,6.4,0.1,38.29,47.44,0,
2016/5/24,NorahHead,24.5,34.64,,8.094581609,ENE,52,ESE,E,7,29,78.81945197,81.54549773,,1010.824,4.133812722,,33.22,29.94,0,1.1
2014/4/17,,32.9,47.36,9.2,8.094581609,SW,27,W,NNW,17,13,,74.0677308,1010.976,1005.368,1.6,2.3,,40.02,0,7.2
2010/3/18,Canberra,11.9,,5.389920928,8.094581609,NW,67,NNW,,7,19,52.01048104,94.85804945,1026.32,1019.448,3.2,3.705932297,22.17,,0,0
2013/3/4,NorahHead,24.95,32.48,5.389920928,8.094581609,ENE,26,ESE,E,-1,39,89.46092132,82.05010071,1020.608,,4.133812722,3.705932297,29.58,28.82,0,7.5
2013/3/6,Bendigo,14.6,35.24,,,NNE,64,SE,NE,,32,50.66680446,93.12976556,1029.344,1019.712,4.133812722,6.7,23.99,29.8,0,1.3
2010/1/20,Walpole,4.25,23.24,5.389920928,8.094581609,,51,NNW,NNW,0,43,70.65228602,80.04872033,1033.6,1021.296,4.133812722,3.705932297,16.84,17.76,0,18.5
,Sydney,8.15,26.72,0,9.14,W,30,W,W,9,,42.11760745,,1028,1021.12,1.6,0.1,,21.12,0,2.3
2016/3/19,,,23,,5.3,WNW,73,NW,W,38,36,66.6877496,101.4000334,1009.632,,6.4,5.6,20.22,13.84,0,14.6
2011/1/25,Adelaide,13.4,27.08,5.389920928,5.3,,48,SSW,,9,40,,73.23209389,,1023.936,,3.705932297,23.99,21.82,1,2.9
2015/2/26,Woomera,,,0,,NE,21,ESE,NNE,28,,41.25361032,112.3682744,,1027.896,1.6,3.4,,17.48,0,
2010/8/26,Watsonia,10.25,23.96,-2.4,2.5,NNE,64,,,54,54,71.38866736,89.79738263,1010.304,,6.4,6.7,17.88,16.36,0,12.7
2012/9/3,Moree,20.45,43.52,13.2,10.82,ENE,37,ENE,SE,,24,25.07662712,,1022.288,1014.52,2.4,2.3,32.18,41.28,0,
,Bendigo,,39.44,,8.094581609,NW,70,ESE,NW,38,,26.51363827,87.64672103,1016.576,1011.792,,3.705932297,27.5,35.12,0,4.8
2015/3/12,Cairns,,39.92,9.6,6.5,SSE,51,SSE,ESE,45,24,50.48638482,77.76208842,1020.944,1013.2,6.4,0.1,35.56,35.68,0,0.6
,Albury,20.15,44,5.389920928,8.094581609,WNW,45,NE,SSW,38,29,30.05654826,,,,4.133812722,3.705932297,34.13,,0,2.6
,WaggaWagga,8.6,22.28,-4.8,5.62,,59,W,,,,68.90304203,104.0649552,1013.44,1008.976,6.4,6.7,16.32,,0,2.4
2017/6/23,Watsonia,9.05,35,1.6,8.74,WSW,32,,S,3,45,54.42687247,135.8752072,1027.104,1018.832,6.4,,,30.22,0,
2010/7/8,MelbourneAirport,14,38.36,22.8,10.42,S,52,NE,SSE,,29,47.55608919,,1011.648,1005.808,6.4,5.6,25.68,,0,3
,Moree,7.55,29.36,1.6,9.14,E,49,ENE,,18,12,44.24448157,,1034.832,1023.936,4,,21.52,,0,1.2
2012/2/24,Darwin,20.45,38.84,11.2,10.58,ESE,53,SE,,5,2,21.34037385,68.59485544,1020.16,1012.672,0.8,-1,28.54,35.12,0,
,Portland,7.85,19.4,-2,1.86,ESE,34,S,SE,38,38,69.90736408,103.2077652,1032.928,1024.024,,6.7,16.45,,0,1.7
,Watsonia,6.05,23.24,,,S,,WSW,SSW,20,51,,95.01767795,1034.72,1025.168,2.4,6.7,18.4,15.52,0,4.8
2014/1/21,,11.75,24.08,5.389920928,5.7,W,60,NW,NW,,-4,53.51850757,75.18239941,1022.96,,4.133812722,,20.61,18.32,0,1.5
,Witchcliffe,8.75,34.88,5.389920928,,SW,38,,SW,31,43,71.04136572,,1011.312,,,3.705932297,30.1,,0,3.6
2010/9/18,,19.55,39.32,1.6,10.18,S,78,N,S,,5,53.93782543,113.6514375,1014.224,,6.4,0.1,25.03,,0,
2017/2/12,PearceRAAF,15.65,,,,WSW,30,,SW,8,26,53.32729018,88.00354498,1007.504,1005.896,6.4,3.4,27.24,27.7,0,2.2
2014/2/22,Hobart,7.7,33.8,3.2,9.62,N,66,NNW,NE,30,,35.21394023,93.23892749,1013.776,1005.456,6.4,6.7,,29.66,0,9.4
,CoffsHarbour,11.15,32.36,3.2,8.094581609,NE,20,N,NNE,,34,58.86916873,59.49083868,1030.688,1021.472,1.6,,29.97,,0,2.2
2014/12/5,Launceston,14.9,29,5.389920928,8.094581609,N,,SSE,NW,35,,56.4336062,,1020.198382,1013.610038,7.2,7.8,26.07,23.22,0,2.8
2009/8/7,Sale,,,-0.8,,,15,W,S,4,11,64.9916303,108.8689489,1020.832,,5.6,3.4,14.5,,0,0
2016/11/21,Melbourne,9.95,,-1.6,4.02,SW,,,,,53,72.33967195,87.46366448,1023.856,1017.424,4.133812722,3.705932297,16.84,,0,6
2013/7/24,Bendigo,13.55,39.56,,,S,70,SW,W,,-3,,86.83906925,1017.92,1014.432,4.133812722,3.705932297,27.37,36.1,0,0.4
,Adelaide,,32.72,38.8,10.66,SW,78,S,,,28,44.71334088,84.01226039,1014.784,1011.176,4.133812722,3.705932297,26.46,27.7,0,1.5
2009/6/20,Wollongong,,37.16,5.389920928,8.094581609,SSE,83,S,NNE,,9,82.8680593,70.23537798,1016.912,1011.088,4.133812722,3.705932297,34.91,33.58,0,2.5
2012/8/13,,-1.6,,0.4,10.26,WNW,,N,,8,58,39.95192256,94.97691438,1026.992,1018.48,0.8,,22.95,,0,0.7
,Woomera,13.4,34.76,5.389920928,8.094581609,S,34,SSE,SSE,37,63,21.55658748,,1023.184,1015.136,4.133812722,,22.43,30.92,0,1.9
2010/11/15,Witchcliffe,1.1,25.04,5.389920928,8.094581609,SE,24,E,SE,7,31,56.44205935,,,1024.728,,3.705932297,20.22,18.32,0,3.7
,Perth,,,,9.14,WSW,36,WSW,SW,,56,57.60101769,,1017.472,1013.024,4.8,6.7,28.28,22.94,0,
2016/10/8,AliceSprings,,34.76,15.6,12.1,,73.38314977,ESE,SSE,19,,17.87981292,68.50773785,1017.024,,3.2,,28.28,30.92,0,1.7
2016/3/7,,14.9,30.2,3,4.26,W,46,W,WSW,34,41,,96.36156834,1016.8,1014.168,7.2,6.7,23.99,22.38,1,5.1
2013/6/29,Hobart,7.55,,,10.82,NW,,NW,NW,23,64,,70.54041559,1007.504,1001.144,,4.5,,18.74,0,
2016/8/24,Witchcliffe,,26.96,5.389920928,,,36,NE,SE,26,20,89.00980581,108.4409582,,1024.992,4.133812722,3.705932297,21.78,18.88,1,3.1
2010/3/3,Darwin,30.5,39.2,5.6,6.82,SE,,SE,SE,67,47,31.33115435,79.7207431,,1009.944,6.4,,34.39,36.24,0,1.7
2010/6/16,,16.1,37.64,5.389920928,8.094581609,SE,64,ESE,ESE,,,22.10482875,82.8098934,1026.432,,4.133812722,3.705932297,27.76,33.58,0,0.1
2010/11/15,NorfolkIsland,15.2,,,8.98,S,,SSE,S,,31,86.56817146,56.50748923,1024.528,1017.336,5.6,5.6,24.25,18.46,0,3.4
2012/6/19,Cobar,11.75,28.88,7.6,8.094581609,WSW,30,WSW,,,28,38.14143865,85.26260895,1020.198382,1013.610038,2.4,1.2,22.04,23.36,0,0.7
,Moree,23.9,46.64,17.2,12.02,NE,32,NNE,ENE,,15,,93.25417225,1021.392,,1.6,,34.78,43.94,0,0.5
2009/3/31,Portland,9.35,,-3.6,6.58,W,42,W,WNW,40,,,79.82223914,1030.352,1023.936,6.4,,19.05,,1,
2010/7/29,Cairns,24.8,,7.6,10.18,ESE,62,,SE,25,,54.79171974,82.49740832,1017.808,1010.472,3.2,1.2,,36.52,0,1.1
2016/3/10,BadgerysCreek,10.85,40.16,5.389920928,8.094581609,NNW,,WSW,NNW,,2,38.93748872,118.5832716,1023.632,,4.133812722,3.705932297,24.12,37.08,0,1.9
,MelbourneAirport,,26.84,,,,,SSW,S,10,,50.02037986,75.39033125,1011.312,1008.536,6.4,6.7,,,0,4.8
2010/12/31,Dartmoor,,30.32,4.4,4.1,,67,,SSW,22,3,64.37891187,98.90281352,1024.528,1019.096,4.133812722,,25.16,24.62,0,
2011/3/22,,8.45,,-2,4.58,,35.38314977,W,ENE,16,1,67.33527159,,1025.312,1016.368,,6.7,16.19,17.62,0,0.4
,Perth,,33.68,,11.62,SW,43,ESE,SW,-8,,50.93714223,80.15535037,1021.952,1015.928,,-1,27.5,26.58,0,2
2015/10/5,Darwin,31.85,,2.4,7.46,N,38,,,14,4,78.01336249,89.92294901,1008.288,1003.432,6.4,6.7,40.5,39.46,1,19.9
,Albany,11.3,,-4,3.86,,28.38314977,,WNW,1,-5,77.3858188,76.87204258,,1014.344,7.2,,19.05,17.2,0,4.1
2014/4/14,,,,,8.094581609,W,48,WNW,W,12,-1,84.6267604,80.59678192,1020.198382,1013.610038,4.133812722,3.705932297,22.3,17.48,0,4.1
,Uluru,24.2,49.4,,8.094581609,,42,,N,44,36,15.67396752,,1011.312,1003.96,4.133812722,3.705932297,39.72,46.88,0,1.4
,,33.95,,0.4,,N,20,SE,N,,15,84.74555298,85.09973834,1009.52,1004.752,6.4,6.7,40.63,39.04,0,7.7
2014/12/20,MelbourneAirport,-2.5,17.24,1.6,,N,48,N,NNW,18,38,69.91306452,,1006.272,987.736,6.4,6.7,11.51,9.92,1,2.7
2015/7/29,,8.3,26.72,,8.094581609,,88,NW,W,3,47,43.69351748,68.31920393,,1013.610038,4.133812722,3.705932297,23.21,18.74,0,
2011/1/17,Adelaide,1.55,24.56,-4.4,8.58,,3,NE,,7,29,58.3026954,92.39062045,1031.92,1022.528,,3.705932297,16.84,18.04,0,1.4
2013/3/8,,,21.44,5.389920928,8.094581609,,40,NNE,N,13,,79.11767947,92.04982307,1029.568,1019.36,2.4,3.705932297,15.93,14.68,0,
,Sydney,,34.04,,9.38,,34,ENE,E,,26,52.03484585,73.67242897,1020.944,1013.552,4.8,3.4,,29.8,0,0.6
,Brisbane,17.9,26.12,2,1.7,WSW,59,WSW,WNW,-18,,,67.38840393,1016.8,1011.176,,6.7,25.16,20.28,0,1
